;number;id;count;thumbnail_path;error;status;obj_names;obj_scores;ocr_texts;emotions;colors;cropped_colors
189;189;36PDeN9NRZ0;2;['images\\maxresdefault\\189_GB_36PDeN9NRZ0_0.jpg'];[False];[200];['person'];[0.94875175];"   
 

TRAILER’

: ee”
";[];[([(28, 28, 28), 'Grey11'], 11899.0), ([(0, 95, 95), 'DeepSkyBlue4'], 8428.0), ([(18, 18, 18), 'Grey7'], 5327.0), ([(38, 38, 38), 'Grey15'], 4615.0), ([(48, 48, 48), 'Grey19'], 4579.0)];[([(0, 0, 0), 'Black'], 9154.0), ([(128, 128, 0), 'Olive'], 4823.0), ([(128, 0, 0), 'Maroon'], 1817.0), ([(255, 255, 0), 'Yellow'], 1733.0), ([(0, 128, 128), 'Teal'], 1074.0)]
190;190;36tggrpRoTI;36;['images\\maxresdefault\\190_GB_36tggrpRoTI_0.jpg'];[False];[200];['person'];[0.62275994];" 
";[];[([(8, 8, 8), 'Grey3'], 23484.0), ([(0, 0, 0), 'Black'], 13252.0), ([(18, 18, 18), 'Grey7'], 9971.0), ([(28, 28, 28), 'Grey11'], 3367.0), ([(38, 38, 38), 'Grey15'], 1836.0)];[([(0, 0, 0), 'Black'], 17764.0), ([(128, 128, 128), 'Gray'], 1279.0), ([(128, 128, 0), 'Olive'], 1267.0), ([(128, 0, 0), 'Maroon'], 370.0), ([(192, 192, 192), 'Silver'], 42.0)]
191;191;37lXjnflt9M;31;['images\\maxresdefault\\191_GB_37lXjnflt9M_0.jpg'];[False];[200];['person', 'person'];[0.90423137, 0.6022524];" 
";[];[([(48, 48, 48), 'Grey19'], 8973.0), ([(58, 58, 58), 'Grey23'], 8364.0), ([(38, 38, 38), 'Grey15'], 6645.0), ([(68, 68, 68), 'Grey27'], 5366.0), ([(135, 95, 95), 'LightPink4'], 4965.0)];[([(128, 128, 128), 'Gray'], 10041.0), ([(0, 0, 128), 'Navy'], 4362.0), ([(0, 0, 0), 'Black'], 2929.0), ([(0, 128, 128), 'Teal'], 1000.0), ([(128, 0, 0), 'Maroon'], 785.0)]
192;192;3ATQvgkXT9E;18;['images\\maxresdefault\\192_GB_3ATQvgkXT9E_0.jpg'];[False];[200];['person'];[0.5223132];" 
";['neutral'];[([(48, 48, 48), 'Grey19'], 7995.0), ([(28, 28, 28), 'Grey11'], 7903.0), ([(58, 58, 58), 'Grey23'], 7409.0), ([(38, 38, 38), 'Grey15'], 7173.0), ([(68, 68, 68), 'Grey27'], 4794.0)];[([(0, 0, 0), 'Black'], 8098.0), ([(128, 128, 128), 'Gray'], 6366.0), ([(0, 128, 128), 'Teal'], 3763.0), ([(0, 0, 128), 'Navy'], 1124.0), ([(192, 192, 192), 'Silver'], 1026.0)]
193;193;3BEpWWxPXSU;7;['images\\maxresdefault\\193_GB_3BEpWWxPXSU_0.jpg'];[False];[200];['chair', 'person'];[0.84238356, 0.7902067];"       
 

FLIPS
“ROCKSTAR""
";['neutral'];[([(48, 48, 48), 'Grey19'], 3814.0), ([(108, 108, 108), 'Grey42'], 3310.0), ([(78, 78, 78), 'Grey30'], 3291.0), ([(58, 58, 58), 'Grey23'], 3096.0), ([(68, 68, 68), 'Grey27'], 2994.0)];[([(128, 128, 128), 'Gray'], 6625.0), ([(0, 0, 0), 'Black'], 6067.0), ([(0, 0, 128), 'Navy'], 4063.0), ([(128, 0, 128), 'Purple'], 1462.0), ([(192, 192, 192), 'Silver'], 1140.0)]
194;194;3ChgRbqGi-E;30;['images\\maxresdefault\\194_GB_3ChgRbqGi-E_0.jpg'];[False];[200];['person', 'person'];[0.8271674, 0.6754327];"  
";[];[([(28, 28, 28), 'Grey11'], 13388.0), ([(38, 38, 38), 'Grey15'], 12062.0), ([(48, 48, 48), 'Grey19'], 3637.0), ([(78, 78, 78), 'Grey30'], 3382.0), ([(88, 88, 88), 'Grey35'], 2894.0)];[([(0, 0, 0), 'Black'], 12732.0), ([(128, 128, 128), 'Gray'], 7243.0), ([(128, 0, 128), 'Purple'], 399.0), ([(128, 0, 0), 'Maroon'], 302.0), ([(0, 0, 128), 'Navy'], 35.0)]
195;195;3DflRo_Vids;9;['ERROR'];[True];[404];[];[];;[];[];[]
196;196;3GtSorFUQhc;10;['ERROR'];[True];[404];[];[];;[];[];[]
197;197;3Haf2k6R8sI;1;['images\\maxresdefault\\197_GB_3Haf2k6R8sI_0.jpg'];[False];[200];['person'];[0.8926081];" 
";[];[([(58, 58, 58), 'Grey23'], 8488.0), ([(68, 68, 68), 'Grey27'], 7313.0), ([(78, 78, 78), 'Grey30'], 4657.0), ([(135, 95, 95), 'LightPink4'], 4234.0), ([(48, 48, 48), 'Grey19'], 3876.0)];[([(128, 128, 128), 'Gray'], 7195.0), ([(0, 0, 0), 'Black'], 4876.0), ([(0, 128, 128), 'Teal'], 4576.0), ([(0, 128, 0), 'Green'], 1409.0), ([(128, 128, 0), 'Olive'], 1262.0)]
198;198;3K4WG7Tqza4;2;['images\\maxresdefault\\198_GB_3K4WG7Tqza4_0.jpg'];[False];[200];['person', 'person', 'person'];[0.9312947, 0.91039836, 0.89974123];" 
";['happy', 'happy', 'neutral'];[([(28, 28, 28), 'Grey11'], 14144.0), ([(38, 38, 38), 'Grey15'], 6839.0), ([(48, 48, 48), 'Grey19'], 5758.0), ([(18, 18, 18), 'Grey7'], 4656.0), ([(58, 58, 58), 'Grey23'], 4440.0)];[([(0, 0, 0), 'Black'], 9537.0), ([(128, 128, 128), 'Gray'], 4550.0), ([(128, 128, 0), 'Olive'], 2850.0), ([(128, 0, 0), 'Maroon'], 2849.0), ([(192, 192, 192), 'Silver'], 876.0)]
199;199;3KmIMuLh4Vs;7;['images\\maxresdefault\\199_GB_3KmIMuLh4Vs_0.jpg'];[False];[200];['potted plant', 'person'];[0.87686473, 0.8085297];" 
";[];[([(38, 38, 38), 'Grey15'], 15958.0), ([(238, 238, 238), 'Grey93'], 7026.0), ([(228, 228, 228), 'Grey89'], 5488.0), ([(218, 218, 218), 'Grey85'], 2268.0), ([(158, 158, 158), 'Grey62'], 1844.0)];[([(255, 255, 255), 'White'], 7585.0), ([(128, 128, 128), 'Gray'], 6225.0), ([(192, 192, 192), 'Silver'], 4115.0), ([(0, 0, 0), 'Black'], 2811.0), ([(255, 0, 0), 'Red'], 0.0)]
200;200;3N3c3ZX6hoM;22;['ERROR'];[True];[404];[];[];;[];[];[]
201;201;3ONSFeRy9iQ;4;['images\\maxresdefault\\201_GB_3ONSFeRy9iQ_0.jpg'];[False];[200];['person', 'person'];[0.9400343, 0.6299677];"LAST ENGINEER

Many worlds have been crafted by tb~
~ through the blood of our I~ i,“--

that was successful. The St

Yours is the only star child that i is like our | | —

WEYLAND
What is he, saying?

 
";[];[([(255, 255, 255), 'White'], 13835.0), ([(18, 18, 18), 'Grey7'], 4696.0), ([(28, 28, 28), 'Grey11'], 3718.0), ([(0, 0, 0), 'Black'], 2737.0), ([(8, 8, 8), 'Grey3'], 1872.0)];[([(0, 0, 0), 'Black'], 7409.0), ([(255, 255, 255), 'White'], 6336.0), ([(128, 128, 128), 'Gray'], 4147.0), ([(192, 192, 192), 'Silver'], 1882.0), ([(0, 128, 128), 'Teal'], 379.0)]
202;202;3Q2j5ApzSqs;15;['images\\maxresdefault\\202_GB_3Q2j5ApzSqs_0.jpg'];[False];[200];['person'];[0.719462];" 
";['neutral'];[([(18, 18, 18), 'Grey7'], 14067.0), ([(8, 8, 8), 'Grey3'], 5963.0), ([(175, 135, 135), 'RosyBrown'], 5385.0), ([(198, 198, 198), 'Grey78'], 4109.0), ([(192, 192, 192), 'Silver'], 2514.0)];[([(192, 192, 192), 'Silver'], 12918.0), ([(128, 128, 128), 'Gray'], 6025.0), ([(0, 0, 0), 'Black'], 1624.0), ([(0, 128, 128), 'Teal'], 86.0), ([(128, 0, 0), 'Maroon'], 50.0)]
203;203;3QeRZj3LhS4;9;['ERROR'];[True];[404];[];[];;[];[];[]
204;204;3QohbrF0GIg;1;['ERROR'];[True];[404];[];[];;[];[];[]
205;205;3RdLd4imW6U;3;['images\\maxresdefault\\205_GB_3RdLd4imW6U_0.jpg'];[False];[200];['person', 'couch', 'chair'];[0.9553012, 0.6554571, 0.64213866];" 
";[];[([(18, 18, 18), 'Grey7'], 4765.0), ([(95, 0, 0), 'DarkRed'], 4709.0), ([(78, 78, 78), 'Grey30'], 4166.0), ([(28, 28, 28), 'Grey11'], 4123.0), ([(68, 68, 68), 'Grey27'], 3627.0)];[([(0, 0, 0), 'Black'], 8605.0), ([(128, 0, 0), 'Maroon'], 4874.0), ([(128, 128, 128), 'Gray'], 2878.0), ([(0, 0, 128), 'Navy'], 1940.0), ([(192, 192, 192), 'Silver'], 1058.0)]
206;206;3TCcDE4fi4Y;29;['ERROR'];[True];[404];[];[];;[];[];[]
207;207;3TPY4TKo6uQ;16;['images\\maxresdefault\\207_GB_3TPY4TKo6uQ_0.jpg'];[False];[200];[];[];" 
";[];[([(0, 0, 0), 'Black'], 14720.0), ([(18, 18, 18), 'Grey7'], 11507.0), ([(255, 215, 0), 'Gold1'], 5104.0), ([(28, 28, 28), 'Grey11'], 3889.0), ([(38, 38, 38), 'Grey15'], 3054.0)];[([(0, 0, 0), 'Black'], 6443.0), ([(255, 255, 0), 'Yellow'], 5618.0), ([(192, 192, 192), 'Silver'], 2951.0), ([(0, 128, 128), 'Teal'], 1799.0), ([(0, 0, 128), 'Navy'], 1311.0)]
208;208;3VbHg5fqBYw;1;['images\\maxresdefault\\208_GB_3VbHg5fqBYw_0.jpg'];[False];[200];['person', 'person', 'person'];[0.9014253, 0.56090945, 0.5576387];" 
";['neutral'];[([(0, 0, 0), 'Black'], 14720.0), ([(8, 8, 8), 'Grey3'], 12010.0), ([(18, 18, 18), 'Grey7'], 7340.0), ([(28, 28, 28), 'Grey11'], 6072.0), ([(38, 38, 38), 'Grey15'], 4450.0)];[([(0, 0, 0), 'Black'], 12999.0), ([(128, 128, 128), 'Gray'], 3653.0), ([(128, 0, 0), 'Maroon'], 2000.0), ([(0, 128, 128), 'Teal'], 1874.0), ([(128, 128, 0), 'Olive'], 128.0)]
209;209;3XIV3mfc8S0;6;['images\\maxresdefault\\209_GB_3XIV3mfc8S0_0.jpg'];[False];[200];['person', 'person', 'person'];[0.8675837, 0.7350706, 0.5752465];" 
";[];[([(68, 68, 68), 'Grey27'], 4245.0), ([(78, 78, 78), 'Grey30'], 4101.0), ([(135, 135, 95), 'Wheat4'], 3889.0), ([(95, 0, 0), 'DarkRed'], 3738.0), ([(175, 175, 135), 'NavajoWhite3'], 3598.0)];[([(128, 128, 128), 'Gray'], 9092.0), ([(128, 0, 0), 'Maroon'], 5430.0), ([(0, 0, 0), 'Black'], 2694.0), ([(192, 192, 192), 'Silver'], 1804.0), ([(128, 128, 0), 'Olive'], 1002.0)]
210;210;3Xb3eOH4PMA;9;['images\\maxresdefault\\210_GB_3Xb3eOH4PMA_0.jpg'];[False];[200];['person'];[0.8200452];" 
";[];[([(28, 28, 28), 'Grey11'], 16261.0), ([(38, 38, 38), 'Grey15'], 7719.0), ([(18, 18, 18), 'Grey7'], 5693.0), ([(135, 95, 95), 'LightPink4'], 5287.0), ([(48, 48, 48), 'Grey19'], 5017.0)];[([(0, 0, 0), 'Black'], 9574.0), ([(128, 128, 128), 'Gray'], 7822.0), ([(128, 0, 0), 'Maroon'], 1485.0), ([(192, 192, 192), 'Silver'], 1012.0), ([(128, 128, 0), 'Olive'], 408.0)]
211;211;3XklsSF53pc;13;['images\\maxresdefault\\211_GB_3XklsSF53pc_0.jpg'];[False];[200];['person', 'sandwich'];[0.8652871, 0.71067715];" 
";[];[([(218, 218, 218), 'Grey85'], 5085.0), ([(48, 48, 48), 'Grey19'], 3253.0), ([(38, 38, 38), 'Grey15'], 3185.0), ([(215, 175, 95), 'LightGoldenrod3'], 2954.0), ([(58, 58, 58), 'Grey23'], 2766.0)];[([(128, 128, 128), 'Gray'], 8247.0), ([(192, 192, 192), 'Silver'], 3231.0), ([(0, 0, 0), 'Black'], 3095.0), ([(128, 128, 0), 'Olive'], 3058.0), ([(128, 0, 0), 'Maroon'], 2084.0)]
212;212;3Z6kYVQC83E;8;['images\\maxresdefault\\212_GB_3Z6kYVQC83E_0.jpg'];[False];[200];['person', 'person'];[0.69544846, 0.67428774];"  

J a veitch
wy christmas
sell LU =SSST2 18 =)
";['happy'];[([(58, 58, 58), 'Grey23'], 30897.0), ([(255, 255, 255), 'White'], 9337.0), ([(208, 208, 208), 'Grey82'], 1549.0), ([(198, 198, 198), 'Grey78'], 1284.0), ([(0, 0, 0), 'Black'], 1024.0)];[([(0, 0, 0), 'Black'], 7653.0), ([(192, 192, 192), 'Silver'], 6061.0), ([(255, 255, 255), 'White'], 4425.0), ([(128, 128, 128), 'Gray'], 2244.0), ([(128, 0, 0), 'Maroon'], 353.0)]
213;213;3_keXD1yV3E;17;['images\\maxresdefault\\213_GB_3_keXD1yV3E_0.jpg'];[False];[200];['person', 'person'];[0.9194807, 0.7348521];" 
";['fear', 'neutral'];[([(215, 215, 175), 'LightYellow3'], 4675.0), ([(215, 175, 135), 'Tan'], 4103.0), ([(238, 238, 238), 'Grey93'], 3931.0), ([(255, 255, 255), 'White'], 3563.0), ([(175, 135, 95), 'LightSalmon3'], 3398.0)];[([(192, 192, 192), 'Silver'], 7462.0), ([(128, 128, 128), 'Gray'], 6811.0), ([(255, 255, 255), 'White'], 3281.0), ([(128, 128, 0), 'Olive'], 1165.0), ([(128, 0, 0), 'Maroon'], 1129.0)]
214;214;3a3vMfOCb3Q;19;['images\\maxresdefault\\214_GB_3a3vMfOCb3Q_0.jpg'];[False];[200];['person'];[0.5245418];" 
";[];[([(135, 95, 95), 'LightPink4'], 10333.0), ([(38, 38, 38), 'Grey15'], 5926.0), ([(215, 175, 135), 'Tan'], 4043.0), ([(135, 0, 95), 'DeepPink4'], 3896.0), ([(255, 215, 175), 'NavajoWhite1'], 3666.0)];[([(128, 0, 0), 'Maroon'], 9014.0), ([(0, 0, 0), 'Black'], 5090.0), ([(128, 128, 0), 'Olive'], 3284.0), ([(128, 128, 128), 'Gray'], 1528.0), ([(192, 192, 192), 'Silver'], 773.0)]
215;215;3adHok6ytJI;27;['ERROR'];[True];[404];[];[];;[];[];[]
216;216;3db2XrU3__0;2;['ERROR'];[True];[404];[];[];;[];[];[]
217;217;3hn14sIQc6E;9;['images\\maxresdefault\\217_GB_3hn14sIQc6E_0.jpg'];[False];[200];[];[];" 
   

>  —_—_ . Z
DAILY NEW,
";[];[([(38, 38, 38), 'Grey15'], 4121.0), ([(215, 175, 175), 'MistyRose3'], 3639.0), ([(95, 95, 215), 'SlateBlue3'], 3615.0), ([(95, 0, 175), 'Purple4'], 3099.0), ([(215, 175, 135), 'Tan'], 3019.0)];[([(192, 192, 192), 'Silver'], 8686.0), ([(128, 128, 128), 'Gray'], 5042.0), ([(0, 0, 128), 'Navy'], 3416.0), ([(0, 0, 0), 'Black'], 1407.0), ([(128, 0, 128), 'Purple'], 1016.0)]
218;218;3iXwXYflCSI;6;['ERROR'];[True];[404];[];[];;[];[];[]
219;219;3jtjkXSvuJw;9;['images\\maxresdefault\\219_GB_3jtjkXSvuJw_0.jpg'];[False];[200];['cat'];[0.93478006];" 
";[];[([(238, 238, 238), 'Grey93'], 16760.0), ([(228, 228, 228), 'Grey89'], 3740.0), ([(95, 175, 175), 'CadetBlue'], 3352.0), ([(208, 208, 208), 'Grey82'], 2760.0), ([(215, 175, 175), 'MistyRose3'], 2325.0)];[([(192, 192, 192), 'Silver'], 8420.0), ([(255, 255, 255), 'White'], 7593.0), ([(128, 128, 128), 'Gray'], 3588.0), ([(0, 0, 0), 'Black'], 649.0), ([(0, 128, 128), 'Teal'], 250.0)]
220;220;3lynMqYvPnw;1;['ERROR'];[True];[404];[];[];;[];[];[]
221;221;3mUtNE82ZV4;16;['images\\maxresdefault\\221_GB_3mUtNE82ZV4_0.jpg'];[False];[200];['person'];[0.96727765];" 
";[];[([(48, 48, 48), 'Grey19'], 6976.0), ([(38, 38, 38), 'Grey15'], 6460.0), ([(58, 58, 58), 'Grey23'], 4362.0), ([(68, 68, 68), 'Grey27'], 3704.0), ([(28, 28, 28), 'Grey11'], 3596.0)];[([(0, 0, 0), 'Black'], 9860.0), ([(128, 128, 128), 'Gray'], 6583.0), ([(192, 192, 192), 'Silver'], 2312.0), ([(0, 0, 128), 'Navy'], 726.0), ([(0, 128, 128), 'Teal'], 627.0)]
222;222;3p-lyt78cyA;13;['images\\maxresdefault\\222_GB_3p-lyt78cyA_0.jpg'];[False];[200];[];[];" 
";['neutral', 'neutral', 'neutral', 'angry'];[([(0, 0, 0), 'Black'], 24964.0), ([(8, 8, 8), 'Grey3'], 8177.0), ([(18, 18, 18), 'Grey7'], 4287.0), ([(95, 0, 0), 'DarkRed'], 2902.0), ([(28, 28, 28), 'Grey11'], 2660.0)];[([(0, 0, 0), 'Black'], 10794.0), ([(128, 0, 0), 'Maroon'], 3899.0), ([(255, 255, 255), 'White'], 1861.0), ([(128, 128, 128), 'Gray'], 1684.0), ([(192, 192, 192), 'Silver'], 1091.0)]
223;223;3pxyo7eSknc;12;['ERROR'];[True];[404];[];[];;[];[];[]
224;224;3qYt_fXdaXY;9;['ERROR'];[True];[404];[];[];;[];[];[]
225;225;3rVFuscWyC8;8;['images\\maxresdefault\\225_GB_3rVFuscWyC8_0.jpg'];[False];[200];['person'];[0.92910033];" 
";[];[([(18, 18, 18), 'Grey7'], 6467.0), ([(228, 228, 228), 'Grey89'], 5541.0), ([(135, 95, 95), 'LightPink4'], 5208.0), ([(238, 238, 238), 'Grey93'], 3903.0), ([(218, 218, 218), 'Grey85'], 3671.0)];[([(0, 0, 0), 'Black'], 6355.0), ([(192, 192, 192), 'Silver'], 5671.0), ([(255, 255, 255), 'White'], 3904.0), ([(128, 128, 128), 'Gray'], 2945.0), ([(128, 0, 0), 'Maroon'], 1351.0)]
226;226;3rkXFyt7EXw;31;['images\\maxresdefault\\226_GB_3rkXFyt7EXw_0.jpg'];[False];[200];['person', 'snowboard'];[0.73698074, 0.5689547];" 
";[];[([(48, 48, 48), 'Grey19'], 15330.0), ([(58, 58, 58), 'Grey23'], 14626.0), ([(78, 78, 78), 'Grey30'], 12480.0), ([(68, 68, 68), 'Grey27'], 12252.0), ([(28, 28, 28), 'Grey11'], 927.0)];[([(0, 128, 128), 'Teal'], 18130.0), ([(0, 0, 0), 'Black'], 1152.0), ([(128, 0, 0), 'Maroon'], 835.0), ([(128, 128, 128), 'Gray'], 436.0), ([(128, 0, 128), 'Purple'], 110.0)]
227;227;3s1rvMFUweQ;3;['ERROR'];[True];[404];[];[];;[];[];[]
228;228;3uGIEY7tdg8;10;['images\\maxresdefault\\228_GB_3uGIEY7tdg8_0.jpg'];[False];[200];['person'];[0.91451436];"a L
>
+

  
";['neutral'];[([(135, 95, 95), 'LightPink4'], 11783.0), ([(95, 0, 0), 'DarkRed'], 7554.0), ([(18, 18, 18), 'Grey7'], 5677.0), ([(8, 8, 8), 'Grey3'], 4858.0), ([(68, 68, 68), 'Grey27'], 3735.0)];[([(128, 0, 0), 'Maroon'], 7121.0), ([(128, 128, 128), 'Gray'], 5938.0), ([(128, 128, 0), 'Olive'], 5690.0), ([(0, 0, 0), 'Black'], 1465.0), ([(255, 255, 255), 'White'], 417.0)]
229;229;3v0c6smpHSk;23;['images\\maxresdefault\\229_GB_3v0c6smpHSk_0.jpg'];[False];[200];[];[];"H*MILTON

   

Ae f aj
use ee
HAMILTON
POLKA

“WEIRD AL” YANKOVIC
";[];[([(0, 0, 0), 'Black'], 48891.0), ([(135, 95, 0), 'Orange4'], 2051.0), ([(8, 8, 8), 'Grey3'], 778.0), ([(48, 48, 48), 'Grey19'], 580.0), ([(58, 58, 58), 'Grey23'], 565.0)];[([(0, 0, 0), 'Black'], 15142.0), ([(128, 128, 0), 'Olive'], 4380.0), ([(128, 0, 0), 'Maroon'], 1082.0), ([(128, 128, 128), 'Gray'], 96.0), ([(255, 255, 0), 'Yellow'], 36.0)]
230;230;3wnHiK5sKgA;4;['images\\maxresdefault\\230_GB_3wnHiK5sKgA_0.jpg'];[False];[200];['person', 'person', 'person'];[0.69534415, 0.56628984, 0.53556967];"SMTOWN

 

OFFICIAL

  

   

(eo)
";[];[([(28, 28, 28), 'Grey11'], 9693.0), ([(0, 0, 0), 'Black'], 9334.0), ([(18, 18, 18), 'Grey7'], 6681.0), ([(38, 38, 38), 'Grey15'], 4867.0), ([(48, 48, 48), 'Grey19'], 3801.0)];[([(0, 0, 0), 'Black'], 10768.0), ([(128, 128, 128), 'Gray'], 5784.0), ([(192, 192, 192), 'Silver'], 1534.0), ([(0, 128, 128), 'Teal'], 849.0), ([(128, 0, 0), 'Maroon'], 737.0)]
231;231;3yt4JsB9psg;13;['images\\maxresdefault\\231_GB_3yt4JsB9psg_0.jpg'];[False];[200];['person', 'person'];[0.8182809, 0.60116285];" 
";['neutral', 'neutral', 'neutral', 'fear', 'neutral', 'neutral'];[([(128, 128, 128), 'Grey'], 6813.0), ([(118, 118, 118), 'Grey46'], 4880.0), ([(135, 95, 95), 'LightPink4'], 4461.0), ([(168, 168, 168), 'Grey66'], 3671.0), ([(175, 135, 135), 'RosyBrown'], 3348.0)];[([(128, 128, 128), 'Gray'], 11518.0), ([(0, 0, 0), 'Black'], 6569.0), ([(192, 192, 192), 'Silver'], 955.0), ([(255, 0, 0), 'Red'], 807.0), ([(128, 0, 0), 'Maroon'], 398.0)]
232;232;41PTANtZFW0;8;['images\\maxresdefault\\232_GB_41PTANtZFW0_0.jpg'];[False];[200];['person'];[0.8916892];" 
";['neutral'];[([(18, 18, 18), 'Grey7'], 14121.0), ([(0, 0, 0), 'Black'], 13563.0), ([(28, 28, 28), 'Grey11'], 11107.0), ([(38, 38, 38), 'Grey15'], 4050.0), ([(8, 8, 8), 'Grey3'], 2335.0)];[([(0, 0, 0), 'Black'], 15395.0), ([(128, 128, 128), 'Gray'], 2729.0), ([(192, 192, 192), 'Silver'], 1640.0), ([(128, 0, 0), 'Maroon'], 714.0), ([(128, 128, 0), 'Olive'], 258.0)]
233;233;41oqd-mogW8;10;['images\\maxresdefault\\233_GB_41oqd-mogW8_0.jpg'];[False];[200];['tie'];[0.6540766];" 
";['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral'];[([(198, 198, 198), 'Grey78'], 3266.0), ([(208, 208, 208), 'Grey82'], 3146.0), ([(108, 108, 108), 'Grey42'], 3138.0), ([(238, 238, 238), 'Grey93'], 2365.0), ([(118, 118, 118), 'Grey46'], 2177.0)];[([(192, 192, 192), 'Silver'], 6800.0), ([(128, 128, 128), 'Gray'], 5760.0), ([(0, 0, 0), 'Black'], 4693.0), ([(255, 255, 255), 'White'], 1034.0), ([(0, 0, 128), 'Navy'], 820.0)]
234;234;425M4M3Opkk;32;['images\\maxresdefault\\234_GB_425M4M3Opkk_0.jpg'];[False];[200];[];[];" 

teaser trailer
";[];[([(255, 255, 255), 'White'], 46408.0), ([(135, 95, 0), 'Orange4'], 1197.0), ([(95, 0, 0), 'DarkRed'], 747.0), ([(175, 135, 95), 'LightSalmon3'], 687.0), ([(28, 28, 28), 'Grey11'], 580.0)];[([(255, 255, 255), 'White'], 11684.0), ([(128, 0, 0), 'Maroon'], 2495.0), ([(128, 128, 0), 'Olive'], 2353.0), ([(0, 0, 0), 'Black'], 1628.0), ([(128, 128, 128), 'Gray'], 1364.0)]
235;235;44NYFvhXmW8;9;['images\\maxresdefault\\235_GB_44NYFvhXmW8_0.jpg'];[False];[200];['person'];[0.77838415];" 
";[];[([(8, 8, 8), 'Grey3'], 21216.0), ([(18, 18, 18), 'Grey7'], 6724.0), ([(0, 0, 0), 'Black'], 5823.0), ([(28, 28, 28), 'Grey11'], 3670.0), ([(95, 0, 0), 'DarkRed'], 2663.0)];[([(0, 0, 0), 'Black'], 12180.0), ([(128, 128, 128), 'Gray'], 3622.0), ([(128, 0, 0), 'Maroon'], 2918.0), ([(192, 192, 192), 'Silver'], 1108.0), ([(255, 255, 255), 'White'], 688.0)]
236;236;44W9qstI8H8;13;['images\\maxresdefault\\236_GB_44W9qstI8H8_0.jpg'];[False];[200];['person', 'person', 'person', 'person'];[0.8860571, 0.7730462, 0.6796697, 0.6502319];" 
";['neutral', 'angry', 'neutral', 'neutral'];[([(0, 0, 0), 'Black'], 14080.0), ([(28, 28, 28), 'Grey11'], 9135.0), ([(175, 135, 95), 'LightSalmon3'], 4726.0), ([(38, 38, 38), 'Grey15'], 4535.0), ([(135, 95, 95), 'LightPink4'], 3190.0)];[([(0, 0, 0), 'Black'], 9929.0), ([(128, 128, 128), 'Gray'], 6675.0), ([(128, 128, 0), 'Olive'], 1947.0), ([(128, 0, 0), 'Maroon'], 1503.0), ([(192, 192, 192), 'Silver'], 560.0)]
237;237;44szOPIixaU;13;['images\\maxresdefault\\237_GB_44szOPIixaU_0.jpg'];[False];[200];['person'];[0.93280053];"HE LAST JED

 
";['neutral'];[([(8, 8, 8), 'Grey3'], 9797.0), ([(95, 0, 0), 'DarkRed'], 9205.0), ([(18, 18, 18), 'Grey7'], 6069.0), ([(0, 0, 0), 'Black'], 4226.0), ([(28, 28, 28), 'Grey11'], 1743.0)];[([(0, 0, 0), 'Black'], 8924.0), ([(128, 128, 128), 'Gray'], 3992.0), ([(128, 0, 0), 'Maroon'], 2857.0), ([(192, 192, 192), 'Silver'], 2112.0), ([(255, 255, 255), 'White'], 849.0)]
238;238;45tSUnisIos;9;['images\\maxresdefault\\238_GB_45tSUnisIos_0.jpg'];[False];[200];['cat'];[0.95724785];"  

a
";[];[([(215, 175, 135), 'Tan'], 15296.0), ([(175, 135, 95), 'LightSalmon3'], 7261.0), ([(8, 8, 8), 'Grey3'], 3538.0), ([(0, 0, 0), 'Black'], 2894.0), ([(228, 228, 228), 'Grey89'], 2637.0)];[([(0, 0, 0), 'Black'], 7496.0), ([(128, 128, 128), 'Gray'], 6554.0), ([(192, 192, 192), 'Silver'], 4781.0), ([(128, 0, 0), 'Maroon'], 972.0), ([(128, 128, 0), 'Olive'], 932.0)]
239;239;47_BVBakJqY;10;['images\\maxresdefault\\239_GB_47_BVBakJqY_0.jpg'];[False];[200];[];[];"UO TT TM eLeLH) Re

 
";[];[([(8, 8, 8), 'Grey3'], 32961.0), ([(0, 0, 0), 'Black'], 17263.0), ([(255, 255, 255), 'White'], 2362.0), ([(18, 18, 18), 'Grey7'], 1590.0), ([(28, 28, 28), 'Grey11'], 378.0)];[([(0, 0, 0), 'Black'], 15939.0), ([(255, 255, 255), 'White'], 2687.0), ([(128, 128, 128), 'Gray'], 878.0), ([(192, 192, 192), 'Silver'], 835.0), ([(128, 0, 0), 'Maroon'], 273.0)]
240;240;48-pr5-G6Pw;15;['images\\maxresdefault\\240_GB_48-pr5-G6Pw_0.jpg'];[False];[200];['person', 'person', 'person'];[0.85307264, 0.83963114, 0.76485145];" 
";[];[([(0, 0, 0), 'Black'], 14052.0), ([(78, 78, 78), 'Grey30'], 4899.0), ([(58, 58, 58), 'Grey23'], 4643.0), ([(88, 88, 88), 'Grey35'], 4587.0), ([(48, 48, 48), 'Grey19'], 4189.0)];[([(128, 128, 128), 'Gray'], 10657.0), ([(0, 0, 0), 'Black'], 4660.0), ([(0, 128, 128), 'Teal'], 2874.0), ([(128, 0, 0), 'Maroon'], 637.0), ([(0, 0, 128), 'Navy'], 611.0)]
