;number;id;count;thumbnail_path;error;status;obj_names;obj_scores;ocr_texts;emotions;colors;cropped_colors;gray_mean_score;color_mean_score;gray_hist_score;red_hist_score;blue_hist_score;green_hist_score;edges_score;entropy_score;vevo
399;399;7IS-wPfdIG8;5;['images\\maxresdefault\\399_GB_7IS-wPfdIG8_0.jpg'];[False];[200];['person', 'person'];[0.7804985, 0.6042876];" 
";['neutral'];[([(215, 175, 175), 'MistyRose3'], 5582.0), ([(135, 95, 95), 'LightPink4'], 5013.0), ([(215, 175, 135), 'Tan'], 3676.0), ([(255, 215, 215), 'MistyRose1'], 3383.0), ([(175, 135, 95), 'LightSalmon3'], 3199.0)];[([(192, 192, 192), 'Silver'], 7189.0), ([(128, 128, 128), 'Gray'], 5207.0), ([(0, 0, 0), 'Black'], 2324.0), ([(255, 255, 255), 'White'], 1966.0), ([(128, 0, 0), 'Maroon'], 1884.0)];948860.0;1036132.0;3871.317626953125;3150.52734375;4194.9384765625;3822.814453125;1678959.0;268.49834115089806;False
400;400;7JMV6iBlXFo;3;['images\\maxresdefault\\400_GB_7JMV6iBlXFo_0.jpg'];[False];[200];['clock'];[0.8019382];"  

 
";[];[([(95, 0, 0), 'DarkRed'], 13298.0), ([(8, 8, 8), 'Grey3'], 12274.0), ([(18, 18, 18), 'Grey7'], 8703.0), ([(0, 0, 0), 'Black'], 8665.0), ([(28, 28, 28), 'Grey11'], 2448.0)];[([(128, 0, 0), 'Maroon'], 10878.0), ([(0, 0, 0), 'Black'], 8267.0), ([(128, 128, 128), 'Gray'], 981.0), ([(128, 0, 128), 'Purple'], 309.0), ([(0, 128, 128), 'Teal'], 235.0)];1397025.0;1182670.0;8832.931640625;8965.869140625;7466.10986328125;9309.845703125;1680179.0;312.7943027113603;False
401;401;7Jz8wZbXuDA;11;['images\\maxresdefault\\401_GB_7Jz8wZbXuDA_0.jpg'];[False];[200];['person'];[0.8770348];" 
";['angry'];[([(0, 0, 0), 'Black'], 14699.0), ([(8, 8, 8), 'Grey3'], 8402.0), ([(18, 18, 18), 'Grey7'], 5470.0), ([(28, 28, 28), 'Grey11'], 4441.0), ([(38, 38, 38), 'Grey15'], 3781.0)];[([(0, 0, 0), 'Black'], 14204.0), ([(128, 128, 128), 'Gray'], 2485.0), ([(128, 0, 0), 'Maroon'], 1876.0), ([(192, 192, 192), 'Silver'], 1076.0), ([(128, 128, 0), 'Olive'], 797.0)];1328302.0;1200296.0;6693.072265625;7132.64111328125;5365.02392578125;6764.9375;1678941.0;379.81054799222056;False
402;402;7KPcfdbVTic;30;['images\\maxresdefault\\402_GB_7KPcfdbVTic_0.jpg'];[False];[200];['person'];[0.8477389];" 
";[];[([(135, 95, 95), 'LightPink4'], 4660.0), ([(175, 95, 95), 'IndianRed'], 4184.0), ([(18, 18, 18), 'Grey7'], 4163.0), ([(28, 28, 28), 'Grey11'], 3417.0), ([(255, 255, 255), 'White'], 3109.0)];[([(128, 128, 128), 'Gray'], 9538.0), ([(0, 0, 0), 'Black'], 4816.0), ([(128, 0, 0), 'Maroon'], 4318.0), ([(128, 0, 128), 'Purple'], 1366.0), ([(192, 192, 192), 'Silver'], 487.0)];1205943.0;1048145.0;3298.62060546875;3177.240966796875;3803.381103515625;3131.551513671875;1679026.0;228.12721656561035;False
403;403;7Khl8D9RVvw;5;['images\\maxresdefault\\403_GB_7Khl8D9RVvw_0.jpg'];[False];[200];['person', 'vase'];[0.79689723, 0.6826591];" 
";['happy'];[([(18, 18, 18), 'Grey7'], 6530.0), ([(28, 28, 28), 'Grey11'], 5213.0), ([(38, 38, 38), 'Grey15'], 5091.0), ([(48, 48, 48), 'Grey19'], 3795.0), ([(58, 58, 58), 'Grey23'], 3610.0)];[([(0, 0, 0), 'Black'], 5632.0), ([(128, 128, 128), 'Gray'], 4168.0), ([(192, 192, 192), 'Silver'], 3128.0), ([(255, 255, 255), 'White'], 2747.0), ([(128, 0, 0), 'Maroon'], 2172.0)];1221084.0;996193.0;2932.08154296875;2744.201171875;3562.4716796875;3082.64453125;1678426.0;318.3958357167372;False
404;404;7LNTrcguDaw;30;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
405;405;7LQ08Lyy_tw;8;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
406;406;7LlWd7HP_bc;13;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
407;407;7PmUtmfTmbg;22;['images\\maxresdefault\\407_GB_7PmUtmfTmbg_0.jpg'];[False];[200];['person'];[0.8495921];" 

 

 
";['happy'];[([(135, 95, 95), 'LightPink4'], 4299.0), ([(175, 135, 95), 'LightSalmon3'], 3259.0), ([(192, 192, 192), 'Silver'], 3089.0), ([(188, 188, 188), 'Grey74'], 2999.0), ([(18, 18, 18), 'Grey7'], 2947.0)];[([(128, 128, 128), 'Gray'], 5571.0), ([(128, 0, 0), 'Maroon'], 4635.0), ([(0, 0, 0), 'Black'], 4517.0), ([(192, 192, 192), 'Silver'], 2795.0), ([(128, 128, 0), 'Olive'], 1107.0)];1010827.0;1013612.0;3343.015625;3085.191162109375;4345.77099609375;3432.27099609375;1678435.0;234.22548907447663;False
408;408;7Q5dDVHGr1M;4;['images\\maxresdefault\\408_GB_7Q5dDVHGr1M_0.jpg'];[False];[200];[];[];"   
 

Pea ea
02:19 ED SHEERAN & BEYONCE
";[];[([(48, 48, 48), 'Grey19'], 7704.0), ([(175, 135, 175), 'Grey63'], 6668.0), ([(135, 95, 135), 'Plum4'], 4922.0), ([(58, 58, 58), 'Grey23'], 4406.0), ([(38, 38, 38), 'Grey15'], 4246.0)];[([(128, 128, 128), 'Gray'], 5090.0), ([(255, 255, 255), 'White'], 4821.0), ([(128, 0, 0), 'Maroon'], 3765.0), ([(192, 192, 192), 'Silver'], 3485.0), ([(128, 0, 128), 'Purple'], 2933.0)];1143793.0;1019236.0;4881.544921875;4199.73193359375;6549.02880859375;4158.5537109375;1679308.0;273.6070243679213;False
409;409;7R1N-8SoqcM;4;['images\\maxresdefault\\409_GB_7R1N-8SoqcM_0.jpg'];[False];[200];['person'];[0.8821514];" 
";[];[([(58, 58, 58), 'Grey23'], 8478.0), ([(95, 95, 135), 'MediumPurple4'], 6178.0), ([(48, 48, 48), 'Grey19'], 5814.0), ([(135, 135, 175), 'LightSlateGrey'], 5390.0), ([(68, 68, 68), 'Grey27'], 5089.0)];[([(0, 0, 128), 'Navy'], 8856.0), ([(128, 0, 128), 'Purple'], 7827.0), ([(0, 128, 128), 'Teal'], 2162.0), ([(128, 128, 128), 'Gray'], 1468.0), ([(0, 0, 0), 'Black'], 423.0)];1372356.0;1136276.0;7632.22509765625;8635.38671875;7356.3046875;7540.99951171875;1680109.0;180.2728520764215;False
410;410;7RZzxbZ6WWY;8;['images\\maxresdefault\\410_GB_7RZzxbZ6WWY_0.jpg'];[False];[200];['person', 'person'];[0.70712656, 0.62830687];" 
";[];[([(0, 0, 0), 'Black'], 15823.0), ([(18, 18, 18), 'Grey7'], 14776.0), ([(28, 28, 28), 'Grey11'], 9407.0), ([(38, 38, 38), 'Grey15'], 3939.0), ([(48, 48, 48), 'Grey19'], 2038.0)];[([(0, 0, 0), 'Black'], 13454.0), ([(128, 128, 128), 'Gray'], 2129.0), ([(192, 192, 192), 'Silver'], 1845.0), ([(0, 128, 128), 'Teal'], 1724.0), ([(0, 0, 128), 'Navy'], 956.0)];1314377.0;1193680.0;8237.0517578125;6843.39990234375;8927.4892578125;7632.99951171875;1679960.0;545.2290355794531;False
411;411;7SAisWFutbw;2;['images\\maxresdefault\\411_GB_7SAisWFutbw_0.jpg'];[False];[200];['person'];[0.7718807];" 
";['neutral'];[([(78, 78, 78), 'Grey30'], 8855.0), ([(88, 88, 88), 'Grey35'], 6010.0), ([(68, 68, 68), 'Grey27'], 4242.0), ([(255, 255, 255), 'White'], 3736.0), ([(58, 58, 58), 'Grey23'], 3457.0)];[([(128, 128, 128), 'Gray'], 10365.0), ([(192, 192, 192), 'Silver'], 6484.0), ([(255, 255, 255), 'White'], 1977.0), ([(0, 128, 128), 'Teal'], 994.0), ([(0, 0, 0), 'Black'], 624.0)];1260130.0;1135822.0;4748.3271484375;6164.822265625;4622.501953125;5132.78466796875;1679195.0;234.181901384281;False
412;412;7SxLRFuEuLE;3;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
413;413;7Usr96nwjqI;25;['images\\maxresdefault\\413_GB_7Usr96nwjqI_0.jpg'];[False];[200];['person', 'person', 'person'];[0.7881897, 0.64710903, 0.6132749];" 

 

 

 

 
";['neutral', 'happy', 'neutral', 'neutral'];[([(238, 238, 238), 'Grey93'], 4311.0), ([(0, 0, 0), 'Black'], 3070.0), ([(8, 8, 8), 'Grey3'], 2775.0), ([(228, 228, 228), 'Grey89'], 2129.0), ([(255, 255, 255), 'White'], 2049.0)];[([(128, 128, 128), 'Gray'], 5331.0), ([(255, 255, 255), 'White'], 4478.0), ([(0, 0, 0), 'Black'], 3925.0), ([(192, 192, 192), 'Silver'], 3403.0), ([(0, 128, 128), 'Teal'], 1553.0)];995556.0;1055661.0;3219.7529296875;3596.7607421875;2518.04833984375;3448.6416015625;1678451.0;342.49113373755864;False
414;414;7WbdxpZ6Khc;20;['images\\maxresdefault\\414_GB_7WbdxpZ6Khc_0.jpg'];[False];[200];['person'];[0.84421796];" 
";['happy'];[([(135, 95, 95), 'LightPink4'], 12756.0), ([(95, 0, 0), 'DarkRed'], 7565.0), ([(175, 95, 95), 'IndianRed'], 5872.0), ([(48, 48, 48), 'Grey19'], 3703.0), ([(58, 58, 58), 'Grey23'], 3344.0)];[([(128, 128, 128), 'Gray'], 9705.0), ([(128, 0, 0), 'Maroon'], 6679.0), ([(0, 0, 0), 'Black'], 2759.0), ([(128, 0, 128), 'Purple'], 776.0), ([(192, 192, 192), 'Silver'], 422.0)];1204764.0;872195.0;5895.3740234375;6498.73095703125;6489.90625;5419.21875;1679153.0;206.95721313350873;False
415;415;7YiQ0-SBbT0;6;['images\\maxresdefault\\415_GB_7YiQ0-SBbT0_0.jpg'];[False];[200];['person'];[0.95861524];" 

md

Pav
";[];[([(8, 8, 8), 'Grey3'], 8333.0), ([(255, 95, 95), 'IndianRed1'], 6784.0), ([(18, 18, 18), 'Grey7'], 5686.0), ([(28, 28, 28), 'Grey11'], 2889.0), ([(238, 238, 238), 'Grey93'], 2093.0)];[([(0, 0, 0), 'Black'], 7796.0), ([(128, 128, 128), 'Gray'], 5700.0), ([(255, 255, 255), 'White'], 3356.0), ([(192, 192, 192), 'Silver'], 2990.0), ([(128, 0, 0), 'Maroon'], 640.0)];1021400.0;1121371.0;4338.5927734375;4261.091796875;3792.158203125;3917.649658203125;1679056.0;258.9530946116005;False
416;416;7YoMGxBa0bw;6;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
417;417;7a6irhXRudo;18;['images\\maxresdefault\\417_GB_7a6irhXRudo_0.jpg'];[False];[200];['person', 'tie', 'person', 'tie'];[0.84439516, 0.7491187, 0.69678104, 0.62576544];" 

7"" AR Orh ia

PUSHES CRAZY SPY CLAIM

  

~ TRUMP CANCELS NK SUMMIT,

  
 
";['angry', 'angry', 'neutral'];[([(58, 58, 58), 'Grey23'], 8707.0), ([(48, 48, 48), 'Grey19'], 7096.0), ([(38, 38, 38), 'Grey15'], 6054.0), ([(68, 68, 68), 'Grey27'], 6049.0), ([(78, 78, 78), 'Grey30'], 4825.0)];[([(0, 0, 0), 'Black'], 5305.0), ([(128, 128, 128), 'Gray'], 4436.0), ([(192, 192, 192), 'Silver'], 3519.0), ([(128, 0, 0), 'Maroon'], 2253.0), ([(0, 128, 128), 'Teal'], 1620.0)];1349762.0;989320.0;5040.92626953125;4699.962890625;5583.5458984375;5124.26806640625;1678581.0;249.69751744651643;False
418;418;7bFcHyI4dOk;14;['images\\maxresdefault\\418_GB_7bFcHyI4dOk_0.jpg'];[False];[200];['person'];[0.9048893];"   

vee
yf \

Kelis Opens Up About Violent Relationship with Nas
";['neutral'];[([(198, 198, 198), 'Grey78'], 4221.0), ([(208, 208, 208), 'Grey82'], 3732.0), ([(95, 215, 215), 'MediumTurquoise'], 3573.0), ([(255, 255, 255), 'White'], 2665.0), ([(192, 192, 192), 'Silver'], 2610.0)];[([(192, 192, 192), 'Silver'], 6704.0), ([(128, 0, 0), 'Maroon'], 3497.0), ([(128, 128, 128), 'Gray'], 2950.0), ([(255, 255, 255), 'White'], 2401.0), ([(0, 0, 0), 'Black'], 2061.0)];1068796.0;1031500.0;5465.220703125;5394.421875;5393.65576171875;5616.6533203125;1679136.0;245.92620981581055;False
419;419;7bPSxB-8__o;28;['images\\maxresdefault\\419_GB_7bPSxB-8__o_0.jpg'];[False];[200];[];[];" 
";[];[([(0, 0, 0), 'Black'], 14185.0), ([(48, 48, 48), 'Grey19'], 3410.0), ([(38, 38, 38), 'Grey15'], 2978.0), ([(58, 58, 58), 'Grey23'], 2942.0), ([(18, 18, 18), 'Grey7'], 2600.0)];[([(128, 128, 128), 'Gray'], 7411.0), ([(0, 0, 0), 'Black'], 6105.0), ([(192, 192, 192), 'Silver'], 3133.0), ([(255, 255, 255), 'White'], 1341.0), ([(128, 0, 0), 'Maroon'], 1127.0)];1209162.0;1170324.0;3725.67431640625;3947.451416015625;4051.15380859375;3761.123046875;1678977.0;369.9884452579796;False
420;420;7bfS6seiLhk;2;['images\\maxresdefault\\420_GB_7bfS6seiLhk_0.jpg'];[False];[200];['person'];[0.8526645];" 
";['happy'];[([(135, 95, 95), 'LightPink4'], 10054.0), ([(28, 28, 28), 'Grey11'], 3855.0), ([(38, 38, 38), 'Grey15'], 3508.0), ([(78, 78, 78), 'Grey30'], 3292.0), ([(48, 48, 48), 'Grey19'], 2725.0)];[([(128, 128, 128), 'Gray'], 9160.0), ([(192, 192, 192), 'Silver'], 3115.0), ([(0, 0, 0), 'Black'], 2753.0), ([(255, 255, 255), 'White'], 2197.0), ([(128, 128, 0), 'Olive'], 1649.0)];1211922.0;1031001.0;3606.702880859375;3214.544921875;4303.0771484375;3489.0185546875;1678727.0;299.21759524081915;False
421;421;7cTi6PHUqMw;9;['images\\maxresdefault\\421_GB_7cTi6PHUqMw_0.jpg'];[False];[200];['person', 'person'];[0.936658, 0.86635137];" 

— CAMPEA SHOW

  

eae
\ q > aan ove MOVIE

 
";['neutral', 'happy'];[([(0, 0, 0), 'Black'], 4807.0), ([(255, 255, 255), 'White'], 4551.0), ([(18, 18, 18), 'Grey7'], 4450.0), ([(48, 48, 48), 'Grey19'], 2961.0), ([(58, 58, 58), 'Grey23'], 2847.0)];[([(0, 0, 0), 'Black'], 5638.0), ([(128, 128, 128), 'Gray'], 5388.0), ([(192, 192, 192), 'Silver'], 4642.0), ([(255, 255, 255), 'White'], 3904.0), ([(0, 128, 128), 'Teal'], 842.0)];1087608.0;1067577.0;2483.0498046875;2474.025146484375;2220.39599609375;2522.0810546875;1678567.0;248.6357396178927;False
422;422;7cql4KuraEo;14;['images\\maxresdefault\\422_GB_7cql4KuraEo_0.jpg'];[False];[200];['person'];[0.96526074];" 
";['sad'];[([(0, 0, 0), 'Black'], 12770.0), ([(68, 68, 68), 'Grey27'], 4348.0), ([(58, 58, 58), 'Grey23'], 4228.0), ([(78, 78, 78), 'Grey30'], 4162.0), ([(48, 48, 48), 'Grey19'], 3844.0)];[([(0, 0, 0), 'Black'], 7315.0), ([(128, 128, 128), 'Gray'], 6692.0), ([(128, 0, 0), 'Maroon'], 2324.0), ([(192, 192, 192), 'Silver'], 2287.0), ([(128, 128, 0), 'Olive'], 1839.0)];1362754.0;1046883.0;4426.6318359375;4619.927734375;4854.98095703125;4626.36083984375;1678825.0;260.60599473744423;False
423;423;7d9cu_dmQ0c;2;['images\\maxresdefault\\423_GB_7d9cu_dmQ0c_0.jpg'];[False];[200];['giraffe', 'horse'];[0.70414233, 0.5281753];"*
Ld
*
*
wae
a
*
sa
*
*
*
*
*
*

 
";[];[([(228, 228, 228), 'Grey89'], 3470.0), ([(135, 175, 215), 'LightSkyBlue3'], 3211.0), ([(175, 0, 95), 'DeepPink4'], 3161.0), ([(48, 48, 48), 'Grey19'], 3158.0), ([(175, 175, 215), 'LightSteelBlue3'], 2856.0)];[([(192, 192, 192), 'Silver'], 8042.0), ([(128, 128, 128), 'Gray'], 4891.0), ([(0, 0, 0), 'Black'], 3405.0), ([(255, 255, 255), 'White'], 3256.0), ([(0, 128, 128), 'Teal'], 427.0)];978761.0;1001230.0;4295.998046875;4559.345703125;4706.3857421875;4265.7919921875;1678685.0;295.5135568012813;False
424;424;7dGwk5-QMpc;3;['images\\maxresdefault\\424_GB_7dGwk5-QMpc_0.jpg'];[False];[200];['person', 'person', 'person', 'person'];[0.8538911, 0.8352332, 0.7759306, 0.73627996];" 
";[];[([(95, 135, 95), 'DarkSeaGreen4'], 9056.0), ([(175, 215, 215), 'LightCyan3'], 5339.0), ([(88, 88, 88), 'Grey35'], 3530.0), ([(95, 175, 175), 'CadetBlue'], 3408.0), ([(135, 215, 215), 'DarkSlateGray3'], 3150.0)];[([(128, 128, 128), 'Gray'], 8263.0), ([(192, 192, 192), 'Silver'], 7692.0), ([(0, 128, 128), 'Teal'], 2377.0), ([(0, 128, 0), 'Green'], 997.0), ([(0, 255, 255), 'Cyan'], 614.0)];927206.0;1102872.0;7227.697265625;6489.4921875;6919.90966796875;7929.037109375;1679153.0;209.392060404988;False
425;425;7dhRpJ9ydiw;11;['images\\maxresdefault\\425_GB_7dhRpJ9ydiw_0.jpg'];[False];[200];['person', 'person', 'person', 'person', 'person'];[0.70742875, 0.70246196, 0.6634293, 0.6566531, 0.5029394];"ig vn *
BEATDOWN:

 
  

men
";['neutral', 'sad'];[([(135, 95, 95), 'LightPink4'], 4910.0), ([(28, 28, 28), 'Grey11'], 3837.0), ([(68, 68, 68), 'Grey27'], 3772.0), ([(58, 58, 58), 'Grey23'], 3629.0), ([(175, 135, 95), 'LightSalmon3'], 3470.0)];[([(128, 128, 128), 'Gray'], 8709.0), ([(0, 0, 0), 'Black'], 4115.0), ([(192, 192, 192), 'Silver'], 2323.0), ([(255, 255, 255), 'White'], 2090.0), ([(128, 128, 0), 'Olive'], 1662.0)];1137203.0;1025692.0;2616.558349609375;2638.656005859375;2860.05810546875;2923.84765625;1678133.0;377.29001258437245;False
426;426;7ej6uL4kjHM;4;['images\\maxresdefault\\426_GB_7ej6uL4kjHM_0.jpg'];[False];[200];['person', 'person', 'person', 'person'];[0.9042589, 0.84450716, 0.69364244, 0.5432292];"A

 

 

 

 

;
)

&
Dp
”
| :
>
Ys

a

,

il
ss
1a

1 |

Soom Th silt

 

 
";['neutral', 'happy'];[([(28, 28, 28), 'Grey11'], 6139.0), ([(18, 18, 18), 'Grey7'], 5802.0), ([(135, 135, 95), 'Wheat4'], 3905.0), ([(38, 38, 38), 'Grey15'], 3567.0), ([(48, 48, 48), 'Grey19'], 3405.0)];[([(128, 128, 128), 'Gray'], 6606.0), ([(0, 0, 0), 'Black'], 5246.0), ([(128, 128, 0), 'Olive'], 4033.0), ([(0, 0, 128), 'Navy'], 1442.0), ([(192, 192, 192), 'Silver'], 1334.0)];1139344.0;989975.0;4191.65625;4605.482421875;3675.23046875;3890.136962890625;1679032.0;248.5300308889143;False
427;427;7fm7mll2qvg;10;['images\\maxresdefault\\427_GB_7fm7mll2qvg_0.jpg'];[False];[200];[];[];"NOW
";[];[([(218, 218, 218), 'Grey85'], 24814.0), ([(215, 215, 215), 'Grey84'], 24102.0), ([(135, 175, 215), 'LightSkyBlue3'], 1945.0), ([(48, 48, 48), 'Grey19'], 1637.0), ([(208, 208, 208), 'Grey82'], 1549.0)];[([(192, 192, 192), 'Silver'], 18781.0), ([(0, 0, 0), 'Black'], 1466.0), ([(128, 128, 128), 'Gray'], 412.0), ([(0, 128, 128), 'Teal'], 49.0), ([(0, 128, 0), 'Green'], 18.0)];902920.0;676299.0;13177.5498046875;13365.666015625;12695.921875;13331.1650390625;1679980.0;1002.0344354192885;False
428;428;7iQn-toQp6A;4;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
429;429;7keZTcdouoY;3;['images\\maxresdefault\\429_GB_7keZTcdouoY_0.jpg'];[False];[200];['person', 'tie', 'chair'];[0.95525444, 0.7631212, 0.6491681];" 
";[];[([(255, 255, 255), 'White'], 5884.0), ([(28, 28, 28), 'Grey11'], 5652.0), ([(38, 38, 38), 'Grey15'], 5246.0), ([(135, 95, 95), 'LightPink4'], 4294.0), ([(175, 135, 95), 'LightSalmon3'], 4003.0)];[([(0, 0, 0), 'Black'], 7980.0), ([(128, 128, 128), 'Gray'], 4500.0), ([(255, 255, 255), 'White'], 2629.0), ([(192, 192, 192), 'Silver'], 2498.0), ([(128, 0, 0), 'Maroon'], 2344.0)];1175152.0;938815.0;3333.2421875;3935.18115234375;2861.10888671875;3355.17431640625;1678758.0;224.09243793616292;False
430;430;7pLdjf2NSiU;30;['images\\maxresdefault\\430_GB_7pLdjf2NSiU_0.jpg'];[False];[200];[];[];"    
 

TES cd:

oe

WHY NOT THIS?

 
";[];[([(18, 18, 18), 'Grey7'], 9716.0), ([(8, 8, 8), 'Grey3'], 9509.0), ([(28, 28, 28), 'Grey11'], 7700.0), ([(38, 38, 38), 'Grey15'], 6041.0), ([(48, 48, 48), 'Grey19'], 4882.0)];[([(0, 0, 0), 'Black'], 16998.0), ([(128, 128, 128), 'Gray'], 1607.0), ([(0, 0, 128), 'Navy'], 585.0), ([(255, 255, 0), 'Yellow'], 442.0), ([(255, 255, 255), 'White'], 441.0)];1362213.0;1110882.0;6075.8603515625;5127.1591796875;6730.37890625;5867.3173828125;1679651.0;218.0975860885482;False
431;431;7sce--mR0kA;7;['images\\maxresdefault\\431_GB_7sce--mR0kA_0.jpg'];[False];[200];['person'];[0.82770026];" 

|

ay
x
o
>
a
";[];[([(0, 95, 135), 'DeepSkyBlue4'], 9557.0), ([(0, 0, 128), 'Navy'], 7433.0), ([(0, 0, 95), 'NavyBlue'], 5055.0), ([(215, 215, 255), 'LightSteelBlue1'], 3781.0), ([(28, 28, 28), 'Grey11'], 3440.0)];[([(0, 0, 128), 'Navy'], 8333.0), ([(128, 128, 128), 'Gray'], 3676.0), ([(255, 255, 255), 'White'], 3657.0), ([(192, 192, 192), 'Silver'], 3341.0), ([(0, 128, 128), 'Teal'], 805.0)];1321879.0;943147.0;5468.84033203125;5467.18115234375;5690.79931640625;5194.92138671875;1679425.0;251.4252373870267;False
432;432;7snvaAmSHo8;15;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
433;433;7tm6bhXE5mQ;12;['images\\maxresdefault\\433_GB_7tm6bhXE5mQ_0.jpg'];[False];[200];['person'];[0.5129162];" 
";[];[([(28, 28, 28), 'Grey11'], 21413.0), ([(135, 95, 95), 'LightPink4'], 8896.0), ([(38, 38, 38), 'Grey15'], 6554.0), ([(48, 48, 48), 'Grey19'], 5201.0), ([(78, 78, 78), 'Grey30'], 3741.0)];[([(128, 128, 128), 'Gray'], 7184.0), ([(0, 0, 0), 'Black'], 6121.0), ([(128, 0, 0), 'Maroon'], 4243.0), ([(128, 128, 0), 'Olive'], 3185.0), ([(192, 192, 192), 'Silver'], 3.0)];1431923.0;671092.0;8741.060546875;10814.7880859375;7591.11474609375;9574.11328125;1680079.0;616.9042443656332;False
434;434;7uzjz51S--M;3;['images\\maxresdefault\\434_GB_7uzjz51S--M_0.jpg'];[False];[200];['person'];[0.6488313];" 
";[];[([(215, 95, 0), 'DarkOrange3'], 26801.0), ([(175, 95, 0), 'DarkOrange3'], 4312.0), ([(48, 48, 48), 'Grey19'], 3898.0), ([(58, 58, 58), 'Grey23'], 3072.0), ([(68, 68, 68), 'Grey27'], 3041.0)];[([(128, 128, 0), 'Olive'], 8058.0), ([(0, 0, 0), 'Black'], 2783.0), ([(128, 128, 128), 'Gray'], 2458.0), ([(128, 0, 0), 'Maroon'], 2336.0), ([(0, 0, 128), 'Navy'], 1254.0)];759498.0;1009241.0;8211.83203125;7601.4306640625;7265.97802734375;8256.7060546875;1679577.0;317.3028257636426;False
435;435;7zLzYiw1wdQ;6;['images\\maxresdefault\\435_GB_7zLzYiw1wdQ_0.jpg'];[False];[200];['person'];[0.76669955];" 
";['neutral'];[([(95, 95, 175), 'SlateBlue3'], 20751.0), ([(255, 255, 255), 'White'], 10387.0), ([(0, 0, 0), 'Black'], 3911.0), ([(28, 28, 28), 'Grey11'], 2746.0), ([(38, 38, 38), 'Grey15'], 1963.0)];[([(128, 128, 128), 'Gray'], 8740.0), ([(0, 0, 0), 'Black'], 3601.0), ([(255, 255, 255), 'White'], 3564.0), ([(128, 0, 0), 'Maroon'], 1673.0), ([(192, 192, 192), 'Silver'], 1413.0)];1344859.0;933491.0;6410.13330078125;5788.35400390625;5943.8447265625;6335.826171875;1678837.0;347.60313465278574;False
436;436;80T59B2RVOo;11;['images\\maxresdefault\\436_GB_80T59B2RVOo_0.jpg'];[False];[200];['person', 'person'];[0.72982436, 0.5491167];"   

fey (ol): ee eo
2EACTION AND eT le) dad
";[];[([(18, 18, 18), 'Grey7'], 7781.0), ([(0, 0, 0), 'Black'], 7540.0), ([(8, 8, 8), 'Grey3'], 6451.0), ([(255, 215, 0), 'Gold1'], 4524.0), ([(28, 28, 28), 'Grey11'], 3521.0)];[([(0, 0, 0), 'Black'], 8402.0), ([(128, 128, 128), 'Gray'], 3047.0), ([(128, 128, 0), 'Olive'], 2740.0), ([(128, 0, 0), 'Maroon'], 2690.0), ([(255, 255, 0), 'Yellow'], 2610.0)];1270846.0;1079012.0;4342.728515625;5815.24169921875;2834.361328125;4226.38671875;1678469.0;237.79922205697287;False
437;437;817P8W8-mGE;14;['ERROR'];[True];[404];[];[];;[];[];[];;;;;;;;;
438;438;82QbMrg2HoI;5;['images\\maxresdefault\\438_GB_82QbMrg2HoI_0.jpg'];[False];[200];['person'];[0.743487];"     

DAVID mY

a —— a |
";['sad'];[([(38, 38, 38), 'Grey15'], 7357.0), ([(28, 28, 28), 'Grey11'], 7352.0), ([(48, 48, 48), 'Grey19'], 6988.0), ([(18, 18, 18), 'Grey7'], 5817.0), ([(58, 58, 58), 'Grey23'], 4463.0)];[([(0, 0, 0), 'Black'], 10468.0), ([(128, 128, 128), 'Gray'], 2987.0), ([(0, 0, 128), 'Navy'], 2691.0), ([(128, 0, 0), 'Maroon'], 1591.0), ([(255, 255, 255), 'White'], 1437.0)];1377175.0;954147.0;6011.474609375;5574.8115234375;4893.00927734375;5779.8505859375;1678746.0;262.1076535865461;False
439;439;86atbRCxDgw;1;['images\\maxresdefault\\439_GB_86atbRCxDgw_0.jpg'];[False];[200];['person'];[0.6653678];" 
";[];[([(148, 148, 148), 'Grey58'], 9254.0), ([(158, 158, 158), 'Grey62'], 8175.0), ([(138, 138, 138), 'Grey54'], 4132.0), ([(168, 168, 168), 'Grey66'], 3434.0), ([(255, 255, 255), 'White'], 2138.0)];[([(192, 192, 192), 'Silver'], 9509.0), ([(128, 128, 128), 'Gray'], 6737.0), ([(0, 0, 0), 'Black'], 1964.0), ([(0, 128, 128), 'Teal'], 1190.0), ([(255, 255, 255), 'White'], 900.0)];598823.0;1111495.0;8298.00390625;8514.453125;8033.25830078125;8559.79296875;1679218.0;243.01464363345156;False
